"llaveho","c_ingxtrab","ingxtrab","c_ingxrnta","ingxrnta","c_ingxinv","ingxinv","c_otrosing","otrosing","ing_total","tipo_ing","destiping"
"0000087041",1,0,0,0,0,0,1,302400,302400,1,"Con Ingreso Positivo"
"0000087051",1,0,1,14400,0,0,1,15000,29400,1,"Con Ingreso Positivo"
"0000088011",1,0,0,0,0,0,1,105000,105000,1,"Con Ingreso Positivo"
"0000088031",1,0,0,0,0,0,1,64800,64800,1,"Con Ingreso Positivo"
"0000088041",1,67200,0,0,0,0,1,30000,97200,1,"Con Ingreso Positivo"
"0000089021",1,224000,0,0,0,0,0,0,224000,1,"Con Ingreso Positivo"
"0000089031",1,222800,0,0,0,0,0,0,222800,1,"Con Ingreso Positivo"
"0000090011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000090051",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0000091011",1,62400,0,0,0,0,1,2000,64400,1,"Con Ingreso Positivo"
"0000091021",1,10400,0,0,0,0,1,26400,36800,1,"Con Ingreso Positivo"
"0000091031",1,72000,1,84000,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0000091051",1,124800,1,15600,0,0,0,0,140400,1,"Con Ingreso Positivo"
"0000092011",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0000092021",1,140400,0,0,0,0,1,46200,186600,1,"Con Ingreso Positivo"
"0000092031",1,132000,0,0,0,0,0,0,132000,1,"Con Ingreso Positivo"
"0000092041",1,163800,0,0,0,0,1,22950,186750,1,"Con Ingreso Positivo"
"0000092051",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000093021",1,0,0,0,0,0,1,31800,31800,1,"Con Ingreso Positivo"
"0000093031",1,84000,1,9600,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0000093041",1,141600,0,0,0,0,0,0,141600,1,"Con Ingreso Positivo"
"0000093051",1,108000,0,0,0,0,0,0,108000,1,"Con Ingreso Positivo"
"0000094011",1,0,0,0,0,0,1,176400,176400,1,"Con Ingreso Positivo"
"0000094021",1,200400,0,0,0,0,0,0,200400,1,"Con Ingreso Positivo"
"0000094041",1,7800,0,0,0,0,0,0,7800,1,"Con Ingreso Positivo"
"0000094051",1,48000,1,24000,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0000095021",1,144000,0,0,0,0,1,168000,312000,1,"Con Ingreso Positivo"
"0000095031",1,342000,0,0,0,0,0,0,342000,1,"Con Ingreso Positivo"
"0000095041",1,60000,0,0,0,0,1,43800,103800,1,"Con Ingreso Positivo"
"0000095051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000096011",1,220400,0,0,0,0,0,0,220400,1,"Con Ingreso Positivo"
"0000096021",1,288000,0,0,0,0,0,0,288000,1,"Con Ingreso Positivo"
"0000096031",1,145600,0,0,0,0,0,0,145600,1,"Con Ingreso Positivo"
"0000096041",1,0,0,0,0,0,1,72000,72000,1,"Con Ingreso Positivo"
"0000096051",1,196000,0,0,0,0,0,0,196000,1,"Con Ingreso Positivo"
"0000097011",1,720000,0,0,1,624000,0,0,1344000,1,"Con Ingreso Positivo"
"0000097021",1,282000,0,0,1,416000,0,0,698000,1,"Con Ingreso Positivo"
"0000097031",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0000097041",1,360000,0,0,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0000097051",1,404000,0,0,0,0,1,0,404000,1,"Con Ingreso Positivo"
"0000098011",1,384000,0,0,0,0,0,0,384000,1,"Con Ingreso Positivo"
"0000098031",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000098041",1,94800,0,0,0,0,0,0,94800,1,"Con Ingreso Positivo"
"0000099021",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0000099031",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0000099041",1,26000,0,0,0,0,1,18000,44000,1,"Con Ingreso Positivo"
"0000099051",1,197600,0,0,0,0,1,249600,447200,1,"Con Ingreso Positivo"
"0000100011",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000100021",1,67600,0,0,0,0,1,120000,187600,1,"Con Ingreso Positivo"
"0000100031",1,0,0,0,1,104000,0,0,104000,1,"Con Ingreso Positivo"
"0000100041",1,72000,0,0,0,0,1,5000,77000,1,"Con Ingreso Positivo"
"0000100051",1,204000,0,0,0,0,0,0,204000,1,"Con Ingreso Positivo"
"0000101021",1,276000,0,0,0,0,0,0,276000,1,"Con Ingreso Positivo"
"0000101031",1,306400,0,0,0,0,0,0,306400,1,"Con Ingreso Positivo"
"0000101041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000101051",1,254800,0,0,0,0,0,0,254800,1,"Con Ingreso Positivo"
"0000102011",1,222800,0,0,0,0,0,0,222800,1,"Con Ingreso Positivo"
"0000102031",1,0,0,0,0,0,1,21300,21300,1,"Con Ingreso Positivo"
"0000102041",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0000102051",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0000103011",1,208800,0,0,0,0,0,0,208800,1,"Con Ingreso Positivo"
"0000103031",1,306800,0,0,0,0,1,30000,336800,1,"Con Ingreso Positivo"
"0000103041",1,202000,0,0,0,0,0,0,202000,1,"Con Ingreso Positivo"
"0000103051",1,288000,0,0,0,0,0,0,288000,1,"Con Ingreso Positivo"
"0000103061",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0000103071",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0000103081",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000103091",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000103101",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0000103131",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000103141",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0000103151",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000103171",1,72800,0,0,0,0,1,28800,101600,1,"Con Ingreso Positivo"
"0000103181",1,104000,0,0,0,0,1,11400,115400,1,"Con Ingreso Positivo"
"0000103191",1,91000,0,0,0,0,0,0,91000,1,"Con Ingreso Positivo"
"0000103201",1,98800,0,0,0,0,1,10320,109120,1,"Con Ingreso Positivo"
"0000104011",1,192400,0,0,0,0,0,0,192400,1,"Con Ingreso Positivo"
"0000104031",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0000104051",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0000105021",1,504000,0,0,1,52000,1,7200,563200,1,"Con Ingreso Positivo"
"0000105031",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000105032",1,393800,0,0,0,0,1,36000,429800,1,"Con Ingreso Positivo"
"0000105041",1,36000,0,0,0,0,0,0,36000,1,"Con Ingreso Positivo"
"0000106011",1,0,0,0,0,0,1,36000,36000,1,"Con Ingreso Positivo"
"0000106031",1,98000,0,0,0,0,1,28800,126800,1,"Con Ingreso Positivo"
"0000106051",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0000107011",1,124800,0,0,0,0,0,0,124800,1,"Con Ingreso Positivo"
"0000107021",1,187200,0,0,0,0,0,0,187200,1,"Con Ingreso Positivo"
"0000107031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000107041",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000107061",1,339240,1,42000,0,0,0,0,381240,1,"Con Ingreso Positivo"
"0000107081",1,53600,0,0,0,0,0,0,53600,1,"Con Ingreso Positivo"
"0000107091",1,119600,0,0,0,0,0,0,119600,1,"Con Ingreso Positivo"
"0000107101",1,48000,0,0,0,0,1,33600,81600,1,"Con Ingreso Positivo"
"0000107121",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0000107131",1,166400,0,0,0,0,0,0,166400,1,"Con Ingreso Positivo"
"0000107141",1,10400,0,0,0,0,1,15300,25700,1,"Con Ingreso Positivo"
"0000107161",1,284000,0,0,0,0,1,7200,291200,1,"Con Ingreso Positivo"
"0000107171",1,117000,0,0,0,0,0,0,117000,1,"Con Ingreso Positivo"
"0000107181",1,360000,0,0,0,0,1,104000,464000,1,"Con Ingreso Positivo"
"0000107191",1,52000,0,0,0,0,1,36000,88000,1,"Con Ingreso Positivo"
"0000107201",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0000108011",1,408000,0,0,0,0,0,0,408000,1,"Con Ingreso Positivo"
"0000108021",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0000108031",1,240000,1,24000,0,0,0,0,264000,1,"Con Ingreso Positivo"
"0000108041",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0000108051",1,120000,0,0,0,0,1,96000,216000,1,"Con Ingreso Positivo"
"0000108061",1,144800,0,0,0,0,1,48000,192800,1,"Con Ingreso Positivo"
"0000108081",1,436800,1,144000,0,0,1,208000,788800,1,"Con Ingreso Positivo"
"0000108091",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0000108111",1,192000,0,0,0,0,1,188400,380400,1,"Con Ingreso Positivo"
"0000108121",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0000108131",1,203800,0,0,0,0,1,43200,247000,1,"Con Ingreso Positivo"
"0000108141",1,208000,0,0,0,0,1,24000,232000,1,"Con Ingreso Positivo"
"0000108161",1,287400,0,0,0,0,0,0,287400,1,"Con Ingreso Positivo"
"0000108171",1,214000,0,0,0,0,1,296400,510400,1,"Con Ingreso Positivo"
"0000108191",1,199200,0,0,0,0,1,13200,212400,1,"Con Ingreso Positivo"
"0000108201",1,708400,0,0,0,0,1,20000,728400,1,"Con Ingreso Positivo"
"0000109011",1,226400,0,0,0,0,0,0,226400,1,"Con Ingreso Positivo"
"0000109031",1,662400,0,0,0,0,0,0,662400,1,"Con Ingreso Positivo"
"0000110011",1,0,0,0,0,0,1,39600,39600,1,"Con Ingreso Positivo"
"0000110021",1,145600,0,0,0,0,0,0,145600,1,"Con Ingreso Positivo"
"0000110041",1,114400,0,0,0,0,1,16800,131200,1,"Con Ingreso Positivo"
"0000110051",1,72800,0,0,0,0,1,0,72800,1,"Con Ingreso Positivo"
"0000110061",1,47216,0,0,0,0,0,0,47216,1,"Con Ingreso Positivo"
"0000110071",1,212800,0,0,0,0,0,0,212800,1,"Con Ingreso Positivo"
"0000110081",1,126000,0,0,0,0,0,0,126000,1,"Con Ingreso Positivo"
"0000110091",1,114400,0,0,0,0,1,38400,152800,1,"Con Ingreso Positivo"
"0000110101",1,91000,0,0,0,0,0,0,91000,1,"Con Ingreso Positivo"
"0000110111",1,124800,0,0,0,0,1,20800,145600,1,"Con Ingreso Positivo"
"0000110121",1,171600,0,0,0,0,0,0,171600,1,"Con Ingreso Positivo"
"0000110131",1,67600,0,0,0,0,1,12000,79600,1,"Con Ingreso Positivo"
"0000110141",1,98800,0,0,0,0,1,60000,158800,1,"Con Ingreso Positivo"
"0000110151",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0000110171",1,169000,0,0,0,0,0,0,169000,1,"Con Ingreso Positivo"
"0000110181",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0000110191",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0000111011",1,46800,0,0,0,0,1,75000,121800,1,"Con Ingreso Positivo"
"0000111021",1,57200,0,0,0,0,1,24400,81600,1,"Con Ingreso Positivo"
"0000111031",1,124800,0,0,0,0,0,0,124800,1,"Con Ingreso Positivo"
"0000111041",1,0,0,0,0,0,1,43200,43200,1,"Con Ingreso Positivo"
"0000111051",1,0,0,0,0,0,1,15000,15000,1,"Con Ingreso Positivo"
"0000111061",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000111071",1,36000,0,0,0,0,0,0,36000,1,"Con Ingreso Positivo"
"0000111081",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000111091",1,0,0,0,0,0,1,15300,15300,1,"Con Ingreso Positivo"
"0000111101",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000111111",1,72800,0,0,0,0,1,60000,132800,1,"Con Ingreso Positivo"
"0000111121",1,166400,0,0,0,0,0,0,166400,1,"Con Ingreso Positivo"
"0000111131",1,83200,0,0,0,0,1,6000,89200,1,"Con Ingreso Positivo"
"0000111141",1,62400,0,0,0,0,1,15600,78000,1,"Con Ingreso Positivo"
"0000111151",1,76800,0,0,0,0,1,3600,80400,1,"Con Ingreso Positivo"
"0000111161",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0000111171",1,87600,0,0,0,0,0,0,87600,1,"Con Ingreso Positivo"
"0000111181",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0000111191",1,0,0,0,0,0,1,168000,168000,1,"Con Ingreso Positivo"
"0000111201",1,67400,0,0,0,0,1,26400,93800,1,"Con Ingreso Positivo"
"0000112011",1,315200,0,0,0,0,1,13200,328400,1,"Con Ingreso Positivo"
"0000112021",1,103600,0,0,0,0,0,0,103600,1,"Con Ingreso Positivo"
"0000112041",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0000112051",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0000112061",1,7800,0,0,0,0,0,0,7800,1,"Con Ingreso Positivo"
"0000112071",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0000112081",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0000112091",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0000112101",1,135200,0,0,0,0,1,6600,141800,1,"Con Ingreso Positivo"
"0000112111",1,195000,0,0,0,0,0,0,195000,1,"Con Ingreso Positivo"
"0000112121",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0000112131",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000112141",1,166400,0,0,0,0,0,0,166400,1,"Con Ingreso Positivo"
"0000112151",1,291200,1,12000,0,0,1,93600,396800,1,"Con Ingreso Positivo"
"0000112161",1,52000,0,0,0,0,1,26000,78000,1,"Con Ingreso Positivo"
"0000112171",1,124800,0,0,0,0,1,22200,147000,1,"Con Ingreso Positivo"
"0000112181",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0000112182",1,275600,0,0,0,0,0,0,275600,1,"Con Ingreso Positivo"
"0000112191",1,55200,0,0,0,0,0,0,55200,1,"Con Ingreso Positivo"
"0000112201",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000113011",1,252400,0,0,0,0,1,2800,255200,1,"Con Ingreso Positivo"
"0000113021",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0000113031",1,202800,0,0,0,0,1,135200,338000,1,"Con Ingreso Positivo"
"0000113041",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0000113051",1,98800,0,0,0,0,1,24000,122800,1,"Con Ingreso Positivo"
"0000113061",1,140400,0,0,0,0,0,0,140400,1,"Con Ingreso Positivo"
"0000113071",1,244400,0,0,0,0,0,0,244400,1,"Con Ingreso Positivo"
"0000113081",1,0,0,0,0,0,1,48000,48000,1,"Con Ingreso Positivo"
"0000113101",1,152000,0,0,0,0,0,0,152000,1,"Con Ingreso Positivo"
"0000113111",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0000113121",1,48000,0,0,0,0,0,0,48000,1,"Con Ingreso Positivo"
"0000113141",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000113151",1,197600,0,0,0,0,1,48000,245600,1,"Con Ingreso Positivo"
"0000113171",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0000113181",1,140800,0,0,0,0,0,0,140800,1,"Con Ingreso Positivo"
"0000113191",1,0,0,0,0,0,1,120000,120000,1,"Con Ingreso Positivo"
"0000113201",1,36000,0,0,0,0,1,17500,53500,1,"Con Ingreso Positivo"
"0000113211",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0000114011",1,65000,0,0,0,0,0,0,65000,1,"Con Ingreso Positivo"
"0000114021",1,62400,0,0,0,0,1,75300,137700,1,"Con Ingreso Positivo"
"0000114031",1,278400,0,0,0,0,0,0,278400,1,"Con Ingreso Positivo"
"0000114041",1,0,0,0,0,0,1,163800,163800,1,"Con Ingreso Positivo"
"0000114051",1,182000,0,0,0,0,1,43200,225200,1,"Con Ingreso Positivo"
"0000114061",1,139200,0,0,0,0,0,0,139200,1,"Con Ingreso Positivo"
"0000114071",1,124800,0,0,0,0,0,0,124800,1,"Con Ingreso Positivo"
"0000114081",1,0,0,0,0,0,1,53000,53000,1,"Con Ingreso Positivo"
"0000114091",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000114092",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0000114111",1,84000,0,0,0,0,0,0,84000,1,"Con Ingreso Positivo"
"0000114121",1,88000,0,0,0,0,0,0,88000,1,"Con Ingreso Positivo"
"0000114131",1,74800,0,0,0,0,0,0,74800,1,"Con Ingreso Positivo"
"0000114141",1,82800,0,0,0,0,0,0,82800,1,"Con Ingreso Positivo"
"0000114151",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000114161",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0000114171",1,62400,0,0,0,0,1,7200,69600,1,"Con Ingreso Positivo"
"0000114181",1,153400,0,0,0,0,1,52000,205400,1,"Con Ingreso Positivo"
"0000114191",1,93600,1,12000,0,0,0,0,105600,1,"Con Ingreso Positivo"
"0000114201",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000115011",1,46800,0,0,0,0,1,15000,61800,1,"Con Ingreso Positivo"
"0000115021",1,132000,0,0,0,0,1,15300,147300,1,"Con Ingreso Positivo"
"0000115031",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000115041",1,254800,0,0,0,0,0,0,254800,1,"Con Ingreso Positivo"
"0000115051",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0000115061",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0000115071",1,200200,0,0,0,0,0,0,200200,1,"Con Ingreso Positivo"
"0000115081",1,107200,0,0,0,0,0,0,107200,1,"Con Ingreso Positivo"
"0000115091",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0000115101",1,273000,0,0,0,0,0,0,273000,1,"Con Ingreso Positivo"
"0000115111",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000115121",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000115131",1,72800,0,0,0,0,1,6000,78800,1,"Con Ingreso Positivo"
"0000115141",1,143200,0,0,0,0,1,0,143200,1,"Con Ingreso Positivo"
"0000115151",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0000115161",1,209200,0,0,0,0,1,9600,218800,1,"Con Ingreso Positivo"
"0000115162",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000115171",1,0,0,0,0,0,1,17400,17400,1,"Con Ingreso Positivo"
"0000115181",1,228800,0,0,0,0,0,0,228800,1,"Con Ingreso Positivo"
"0000115191",1,108000,0,0,0,0,0,0,108000,1,"Con Ingreso Positivo"
"0000115201",1,312000,0,0,0,0,1,10000,322000,1,"Con Ingreso Positivo"
"0000116021",1,384000,0,0,0,0,0,0,384000,1,"Con Ingreso Positivo"
"0000116031",1,26000,0,0,0,0,1,78000,104000,1,"Con Ingreso Positivo"
"0000116051",1,0,0,0,0,0,1,96000,96000,1,"Con Ingreso Positivo"
"0000117011",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0000117021",1,0,0,0,0,0,1,20800,20800,1,"Con Ingreso Positivo"
"0000117031",1,264000,0,0,0,0,1,15300,279300,1,"Con Ingreso Positivo"
"0000117051",1,720000,0,0,0,0,0,0,720000,1,"Con Ingreso Positivo"
"0000118021",1,208000,0,0,0,0,1,6000,214000,1,"Con Ingreso Positivo"
"0000118041",1,202800,0,0,0,0,0,0,202800,1,"Con Ingreso Positivo"
"0000119051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000121021",1,356000,0,0,0,0,0,0,356000,1,"Con Ingreso Positivo"
"0000123021",1,24000,0,0,0,0,1,66600,90600,1,"Con Ingreso Positivo"
"0000123031",1,429600,0,0,0,0,0,0,429600,1,"Con Ingreso Positivo"
"0000123041",1,0,0,0,0,0,1,203300,203300,1,"Con Ingreso Positivo"
"0000124051",1,324000,1,30000,0,0,0,0,354000,1,"Con Ingreso Positivo"
"0000125011",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0000125051",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000126011",1,148000,0,0,1,260000,1,84000,492000,1,"Con Ingreso Positivo"
"0000126031",1,104000,0,0,0,0,1,36400,140400,1,"Con Ingreso Positivo"
"0000126032",1,416000,0,0,0,0,0,0,416000,1,"Con Ingreso Positivo"
"0000127011",1,360000,0,0,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0000128011",1,0,0,0,0,0,1,91200,91200,1,"Con Ingreso Positivo"
"0000128021",1,102000,0,0,0,0,1,3000,105000,1,"Con Ingreso Positivo"
"0000128031",1,420000,0,0,0,0,0,0,420000,1,"Con Ingreso Positivo"
"0000128041",1,481000,0,0,0,0,1,15300,496300,1,"Con Ingreso Positivo"
"0000128051",1,86400,0,0,0,0,0,0,86400,1,"Con Ingreso Positivo"
"0000129011",1,124800,0,0,0,0,1,12000,136800,1,"Con Ingreso Positivo"
"0000129021",1,332600,0,0,0,0,1,800,333400,1,"Con Ingreso Positivo"
"0000129031",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000129041",1,158600,0,0,0,0,0,0,158600,1,"Con Ingreso Positivo"
"0000129051",1,275600,0,0,0,0,0,0,275600,1,"Con Ingreso Positivo"
"0000130011",1,236000,0,0,0,0,1,12000,248000,1,"Con Ingreso Positivo"
"0000130021",1,156000,0,0,0,0,1,17200,173200,1,"Con Ingreso Positivo"
"0000130041",1,147400,1,6000,0,0,1,72400,225800,1,"Con Ingreso Positivo"
"0000131021",1,104000,0,0,0,0,1,102040,206040,1,"Con Ingreso Positivo"
"0000131031",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0000131051",1,152000,0,0,0,0,0,0,152000,1,"Con Ingreso Positivo"
"0000132011",1,234000,0,0,0,0,1,104000,338000,1,"Con Ingreso Positivo"
"0000132021",1,114400,0,0,0,0,1,132000,246400,1,"Con Ingreso Positivo"
"0000132031",1,120000,0,0,0,0,1,84000,204000,1,"Con Ingreso Positivo"
"0000132041",1,192000,0,0,0,0,0,0,192000,1,"Con Ingreso Positivo"
"0000133011",1,104000,0,0,0,0,1,0,104000,1,"Con Ingreso Positivo"
"0000133021",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0000133031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000133041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000133051",1,163600,0,0,0,0,0,0,163600,1,"Con Ingreso Positivo"
"0000134021",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000134051",1,62400,0,0,0,0,1,9600,72000,1,"Con Ingreso Positivo"
"0000135011",1,204000,0,0,0,0,0,0,204000,1,"Con Ingreso Positivo"
"0000135021",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0000135031",1,0,0,0,0,0,1,96000,96000,1,"Con Ingreso Positivo"
"0000135051",1,114400,0,0,0,0,1,16800,131200,1,"Con Ingreso Positivo"
"0000136011",1,0,1,3e+05,0,0,1,24000,324000,1,"Con Ingreso Positivo"
"0000136031",1,374000,1,36000,0,0,0,0,410000,1,"Con Ingreso Positivo"
"0000136041",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0000136051",1,384000,0,0,1,312000,1,522888,1218888,1,"Con Ingreso Positivo"
"0000137011",1,135200,0,0,0,0,0,0,135200,1,"Con Ingreso Positivo"
"0000137031",1,48000,0,0,0,0,0,0,48000,1,"Con Ingreso Positivo"
"0000137041",1,0,0,0,0,0,1,102600,102600,1,"Con Ingreso Positivo"
"0000138011",1,235200,0,0,0,0,0,0,235200,1,"Con Ingreso Positivo"
"0000138021",1,336960,0,0,0,0,0,0,336960,1,"Con Ingreso Positivo"
"0000138041",1,3000,0,0,0,0,1,204000,207000,1,"Con Ingreso Positivo"
"0000138051",1,390000,0,0,0,0,0,0,390000,1,"Con Ingreso Positivo"
"0000140011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000140021",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0000140031",1,236000,0,0,0,0,0,0,236000,1,"Con Ingreso Positivo"
"0000140051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0000141011",1,592000,0,0,0,0,0,0,592000,1,"Con Ingreso Positivo"
"0000141031",1,237600,0,0,0,0,0,0,237600,1,"Con Ingreso Positivo"
"0000141051",1,228000,0,0,0,0,1,408000,636000,1,"Con Ingreso Positivo"
"0000142011",1,364000,0,0,0,0,1,396000,760000,1,"Con Ingreso Positivo"
"0000142021",1,104000,0,0,0,0,1,48200,152200,1,"Con Ingreso Positivo"
"0000142031",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0000142041",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0000142051",1,260000,0,0,0,0,0,0,260000,1,"Con Ingreso Positivo"
"0000143011",1,0,0,0,0,0,1,36000,36000,1,"Con Ingreso Positivo"
"0000143021",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0000143031",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0000143041",1,356200,0,0,0,0,0,0,356200,1,"Con Ingreso Positivo"
"0000143051",1,0,0,0,0,0,1,520000,520000,1,"Con Ingreso Positivo"
"0000144021",1,0,0,0,0,0,1,360000,360000,1,"Con Ingreso Positivo"
"0000144041",1,6e+05,0,0,0,0,0,0,6e+05,1,"Con Ingreso Positivo"
"0000144051",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0000145021",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0000145041",1,421200,0,0,0,0,1,31200,452400,1,"Con Ingreso Positivo"
"0000145051",1,234000,0,0,0,0,1,7680,241680,1,"Con Ingreso Positivo"
"0000146011",1,62400,0,0,0,0,1,75000,137400,1,"Con Ingreso Positivo"
"0000146021",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0000146031",1,520000,0,0,0,0,1,4000,524000,1,"Con Ingreso Positivo"
"0000146041",1,156000,0,0,0,0,1,36000,192000,1,"Con Ingreso Positivo"
"0000147021",1,0,0,0,0,0,1,90000,90000,1,"Con Ingreso Positivo"
"0000147031",1,291200,0,0,0,0,0,0,291200,1,"Con Ingreso Positivo"
"0000147041",1,0,1,0,0,0,1,120000,120000,1,"Con Ingreso Positivo"
"0000148021",1,0,0,0,0,0,1,15300,15300,1,"Con Ingreso Positivo"
